prompt,cfg,step,seed,image_name,part_id,concept_type,clip_score
"a rusty shipwreck at the bottom of a prehistoric jungle cave, lush flora, waterfall, mountains, flowers, vines, sunset, hazy, volumetric lighting, rtx on, washed out dark colors, an award - winning digital render, beautiful, stunning, ultradetailed, great composition ( by kim jung gi ) ( by george morikawa ) ( by kentaro miura ) ( by ei",10.0,50,1838382416,5a0095a6-fef1-4a92-b1e7-693462efb178.png,2,scene,0.2815
"photo cartoon illustration comics manga painting of portenvironement : 6 fantasy environement, digital painting, unreal engine, 8 k, volumetric lighting, contrast by john kirby by carl warner and jim woodring, trending on artstation ",7.0,50,3891017582,5aecab44-78f2-432b-9738-9190ad4344cd.png,3,object,0.2539
"the great divide, digital painting, highly detailed, concept art, trending on artstation, epic composition, sharp focus, flawless render, masterpiece, volumetric lighting ",7.0,50,1839947547,e2ad6664-ed22-45e8-b1d6-b43411a1b85e.png,1,object,0.296
"kill the mockingbird, old vintage photography, damaged illustration, daguerreotype, archive, film artifacts, scratches, tears, hyperrealistic, ultra detailed ",7.0,50,3627597634,a0f0ea5d-f393-43b1-bc57-0cc32249a8f4.png,3,object,0.2681
"photoreal colorful gouache impasto portrait of a crow!!!! by nicola samori and russ mills, blue glowing aggressive led eyes, zbrush, greeble skin, dripping color, octane render ",6.0,50,2635361662,3706b981-cbb2-4be2-ae4f-382b74dad98e.png,5,character,0.2993
"cyberpunk coral cyborg cat jellyfish, highly detailed, digital painting, trending on artstation, concept art, sharp focus, illustration, art by artgerm and greg rutkowski and magali villeneuve ",7.0,50,3928935502,152387e0-5ef5-4cbb-90f5-e2b8bbd0ea2b.png,3,character,0.2891
"beautiful giraffe cheetah hybrid mixed creature character concept, with long flowing fur blowing in the wind, wearing headdress of tribal peacock feathers and flower lei, detailed painting, renaissance, 4 k ",7.0,50,3361721381,cfaab898-89c4-45dc-9a46-59b679d58e97.png,3,character,0.3462
"the gates of heaven, beautiful delicacy, flowing arab art nouveau architecture, repeating patterns, tim hildebrandt, wayne barlowe, bruce pennington, donato giancola, trending on artstation, cinematic composition, beautiful lighting, hyper detailed, 8 k, oil on canvas ",15.0,50,3951646296,a147da87-d1c6-4755-ba97-710ec588a4fd.png,3,object,0.3014
"nowhere is a place, beautiful landscape, environment, colors, cinematic, highly detailed, large scale, realistic lighting, octane render, by wlop, artgerm, by vladimir motsar, high quality, trending on artstation, hd, 8 k, clear, sharp ",11.0,50,109257676,a8fed2a2-3fcf-4491-9bc9-b8573c7d2a94.png,4,scene,0.2529
"studio shot of biomechanical!!! partial!! assembled emerald tree frog au naturel, hyper detailed, digital art, trending in artstation, cinematic lighting, studio quality, smooth render, unreal engine 5 rendered, octane rendered, art style by klimt and nixeu and ian sprigger and wlop and krenz cushart ",10.0,50,1751432100,f319d380-0a0a-4c77-8417-8746fd51866c.png,6,object,0.3122
"jean luc picard a cat, star trek the next generation, film still ",7.0,50,3798194179,713f9878-67c0-4d53-b80c-79e69bf56e87.png,1,character,0.3088
"cute fluffy baby giraffe kitten hybrid mixed creature character concept, with long flowing fur blowing in the wind, wearing headdress of tribal peacock feathers and flowers, detailed painting, renaissance, 4 k ",7.0,50,4174161351,6a5917b0-1609-4e6f-b220-9bbd6c01f68f.png,3,character,0.3476
"beautiful landscape, environment, colors, film, dramatic, cinematic, highly detailed, mid day, large scale, hyperrealistic, realistic lighting, octane render, by wlop, artgerm, trending on artstation hd, 8 k, clear, sharp ",11.0,50,543136973,4689eb72-1f04-48a0-b929-c40dd2cc077c.png,3,scene,0.2838
"a portrait of a humanoid male with light blue skin!, gills on his neck, long sea colored hair, style by donato giancola, wayne reynolds, jeff easley dramatic light, high detail, cinematic lighting, artstation, dungeons and dragons ",8.0,50,2004686180,35dfce24-9924-43cc-a351-eaf14a1ed930.png,5,character,0.2741
"cyberpunk coral cowboy, highly detailed, digital painting, trending on artstation, concept art, sharp focus, illustration, art by artgerm and greg rutkowski and magali villeneuve ",7.0,50,1247075428,55b5a534-0b50-447d-be46-40ccf7ee8d3a.png,3,object,0.2836
"head and shoulders zoomed out portrait of anthromorphic white lion dressed in royal king robes and golden crown, detailed magical realism oil painting 4 k ",7.0,50,3605319928,0dd6b343-540d-41e3-9da7-c78b3e106277.png,4,character,0.2711
"ripley ridley scott sigourney weaver splash art graphic design color splash high contrasting art, fantasy, highly detailed, art by greg rutkowski ",10.0,50,650819420,cffe2a56-2769-4546-8d1b-2403f9e25713.png,6,object,0.3121
photograph of a skull machine built by basquiat perfect composition masterpiece dramatic lighting ,7.0,50,888611325,a75f8c26-d45b-4b73-a569-91c9ef85d3d8.png,6,object,0.3762
"hungry woman holding a slice of pizza, in the artistico style of mona lisa ",7.0,50,1494262401,9288e452-5849-408f-a83d-2df74344c656.png,5,character,0.3735
"aesthetic portrait majestic parrot by lilia alvarado, renaissance fresco painting style, artstation, octane soft render, soft lighting ",7.0,50,1774443637,9eaecd85-19ac-4b60-a279-a49f92b1537b.png,5,character,0.3316
"portrait of beautiful white fox three quarter side profile view with tribal headdress of peacock feathers and flowers, detailed painting, 4 k, magical realism, ",7.0,50,3560396226,371532aa-3790-422e-a523-718c9b02ac51.png,4,character,0.3487
"glowing lava rock, rune carving, octane render, 4 k, photorealistic rendering ",10.0,50,2274280058,15f35458-a12b-4cbe-bcfa-1e3ee13a609f.png,6,object,0.3456
"composite drawing of nicolas sarkozy, composite picture, criminal record, low detail, b & w, low quality ",10.0,50,3348968203,ac466bb0-1471-48d5-8b2f-561ebfce7618.png,5,object,0.3429
"nebula explosion, multicolor color scheme, by jesper ejsing and peter mohrbacher and marc simonetti and brom and joseph christian leyendecker and alphonse mucha and james gurney and jean leon gerome, coloreful, highdetailed, drawing, line, oilpainting ",7.0,50,3705540941,6525b64a-614c-4c05-894a-c423596dc6b2.png,3,object,0.3545
blade runner movie still in kiev during riots by denis villeneuve tom anders zorn hans dragan bibin thoma greg rutkowski ismail inceoglu alphonse mucha blue color scheme ,9.1,50,1144524233,e543e1a6-9b3d-4712-a16d-e38255f799f8.png,5,object,0.2599
"harrison ford by kehinde wiley and rembrandt : 5. photorealistic facial features, portrait, detailed face, ultra high details, large, close - up : 1 0. ",7.0,50,793495648,8c104dab-becd-4761-b1d4-1178025e16d4.png,1,character,0.3767
"symmetry!! portrait of godzilla wearing a colorful beanie!, scarf!, long curly hair intricate, elegant, highly detailed, digital painting, artstation, concept art, smooth, sharp focus, illustration, art by artgerm and greg rutkowski and alphonse mucha, 8 k ",7.0,50,110662978,9f843f28-5bec-45e1-a255-9bc41c7ecfaa.png,4,character,0.2933
"painting of a woman with black hair in pink sweatshirt standing in an infinite ocean, her body reflecting in water reflection, painting by james jean, alex ross, hyperdetailed, 4 k, soft lighting, digital art ",7.0,50,2270705825,7ccf257e-ed91-40a2-83f7-a3dd299a9dee.png,3,character,0.3334
"repeating texture of a canvas material, looped 3 d texture, resource ",7.0,50,1065097892,7e6e340c-d87a-412e-ab1b-7058d7a6b183.png,2,object,0.2793
"robots creating new robots in a factory, oil painting by justin gerard, deviantart ",7.0,50,2921141316,aa485d26-407b-41f8-83fc-00e0d4e17f16.png,3,object,0.3976
black red and gold baroque detailed filigree flag warhammer concept art ,12.0,50,241063602,3caa9579-1012-4d10-b8ea-630457c07d22.png,6,object,0.3373
"school girl sitting in a school locker room - dramatic cozy poster by wlop and okuda genso. wide angle lens. featured on pixiv, anime aesthetic. pixiv, warm aesthetic, rays of light, volumetric light, artstation, vanitas, official art, gothic, noise film photo. octane render, redshift render, ue 4 ",5.0,50,2545585930,a3e5d9a2-51f0-472e-b7a0-624277f55a82.png,2,character,0.3116
"face shot of rdj, pearl earring by johannes vermeer 3 2 k trending on artstation artstation portrait artstation hd cgsociety contest winner award winning ",7.0,50,2704681822,c2a3dc53-58aa-46b2-b257-44912b5c2530.png,4,character,0.2753
an modern brazilian hotel lobby ,7.0,50,1853182808,6d00fbe9-4a52-480c-9e8e-5eb0a3b3a87f.png,2,abstract,0.316
weirdest cute glowing critters in a forest cabin having a tea party and playing board games intricate detail surreal art digital painting digital illustration sharp focus style of hieronymus bosch style of salvador dali style of magic the gathering trending on artstation octane render ,9.0,50,3191964886,1b0ea42c-6d5a-468e-9cfd-fbac7b8d373c.png,5,scene,0.3381
"a beautiful 8 bit painting of a kawaii futuristic android astronaut standing on a lush planet of foliage, the destroyed wreckage of a crashed spaceship, steam, thick colorful smoke, ross tran, ron walotsky, greg rutkowski, trending on artstation ",7.0,50,103474669,794e41da-be72-4151-97ea-9532ea695f7c.png,3,character,0.2974
"render of rivendell dreamy beautiful landscape, dreamy, artger, large scale, details vintage photo hyper realistic ultra realistic photo realistic photography, unreal engine, high detailed, 8 k ",12.0,50,2580803873,0717f71a-1a2b-4493-8878-8bd77b9da62a.png,1,scene,0.356
"byzantine gothic goddess, highly detailed, digital painting, trending on artstation, concept art, sharp focus, illustration, art by artgerm and greg rutkowski and magali villeneuve ",7.0,50,2437922807,67a0d927-5af1-4f34-a445-129e90720f75.png,5,character,0.3131
"robots making new robots in a workshop, oil painting by justin gerard, deviantart, warm colors ",7.0,50,2872860589,4b8e9612-809c-4c67-b125-c54c36cee9f5.png,3,object,0.3367
armored combat macaw ,7.0,50,4112774369,ce559264-0911-4847-8d92-d62e9f2845e8.png,2,abstract,0.3231
"a portrait of a female wearing a hat with sakura on top, hyper detailed, digital art, cinematic lighting, radiant highlight, studio quality, smooth render, unreal engine 5 rendered, octane rendered, trending on artstation, cgsociety, by klimt nixeu ian sprigger wlop krenz cushart ",10.0,50,3534312777,2311c65f-0b84-487a-8904-c66bd6942efd.png,4,character,0.384
tree by dali ,7.0,50,6891053,4aae415e-2e6e-47ec-a81a-e5dd69d22817.png,4,abstract,0.2812
a portrait painting of j. c. chakravarti ,7.0,50,3077568013,5b0466cc-07d3-4ff4-8834-a3dce9fef3f6.png,6,character,0.372
"lovely raccoon in the style of don bluth, beautiful artwork, shading, high quality cartoon model sheet. greg rutkowski detailed ",7.0,50,2386212446,92a0e97b-c734-409c-b30f-bc866fb5d031.png,5,object,0.3137
"death valley, environment, colors, cinematic, highly detailed, large scale, realistic lighting, octane render, by wlop, artgerm, by vladimir motsar, high quality, trending on artstation, hd, 8 k, clear, sharp ",11.0,50,1499283866,ed19c515-bf56-41da-ae33-3a3330b1b1c4.png,4,scene,0.3207
"minimal ai b vector logo, stamp ",7.0,50,3853797479,568e7043-4f5a-479e-8ec0-3275aec0a9d1.png,6,object,0.2559
"a very close - up lemon, in concept art of main menu loading screen background. for russian mmorpg king's bounty by katauri, neowiz nexon, artstation, behance, style of hearthstone ",13.0,50,3805972234,028b2993-a0fd-4a7a-898b-96d1a0905a05.png,4,character,0.3215
cosmic teun van der zalm ,7.0,50,540689626,e5d81cad-3b9c-4719-9a7e-01f0f0a35c14.png,4,abstract,0.2897
"a surreal * * cognitive illusion * *, the key of the universe, by oleg shupliak and jeffrey smith, oil on canvas, afrofuturism!, surrealism ",7.0,50,3511241909,d10438ef-7ee6-48be-b2fa-fea8459baa25.png,3,object,0.2938
a metallic cybertronic green tree frog ,7.0,50,4070153449,7c40346f-ae51-4534-859e-264aa3a15630.png,6,object,0.3134
"a portrait of a female robot made from a cloud of images being very grateful to the creator, very intricate details, futuristic steampunk, octane render, 8 k, trending on artstation ",7.0,50,4231506957,c78807b7-d55a-4a2d-a6b6-9192b18941ad.png,1,character,0.3181
🤳🦊 ♂ * nuzzles * 🖼 * blushez * 🎨 uwu owo 😼 [ anthropowarp | blackcrow pouncewerk | incantus erminae | nuzzle me to hell and back | wild 4 wilde ] pawstar serious | | a tale of a tail | | the beast is the man 🙌 ,15.0,50,2806302764,1275f300-13a4-4c7d-ab86-f1263726e4f9.png,2,character,0.3017
"artistic digital artwork. where am i? epic beautiful colourful scene by vincent bons, michael whelan, remedios varo and gerardo dottori. grainy and rough. interesting colour palette. beautiful light. detailed oil and water colour based on high quality render. ",7.0,50,3420726581,b6d91f7e-7688-432f-bc63-aaf61a9423e6.png,6,object,0.2594
"robert englund as a 1 8 5 0 s marvel villain eldrad, volumetric dark natural light, dark enlightenment, alchemy, albedo, octane render, by zdzislaw beksinski, jack kirby, tom lovell, alex malveda, greg staples ",10.0,50,3425313558,e99ae22d-f462-4088-a067-cf4bf11e53c6.png,5,object,0.3028
"cyberpunk shark, desktop background, path traced, highly detailed, high quality, digital painting, by studio ghibli, lise deharme, alexander jansson, paul lehr, tim white, hans zatzka, george stubbs, louis wain, alphonse mucha ",7.0,50,572380289,cd1db50b-e65f-4a45-b15b-a74a6c5fc909.png,2,object,0.3118
a portrait painting of isaiah froeber ,7.0,50,1466921992,2cc1fa78-b0dd-4db1-bb4c-87c24d7caf21.png,5,character,0.2991
"photograph of a young woman talking on a vintage telephone, vivid colors, close - up portrait, 3 5 mm, 1 9 8 0, film still, analog camera, high resolution ",7.0,50,3672145521,b545c868-dbdf-45c8-a9eb-a6bd56d4b26c.png,5,character,0.3643
french fastfood adventure pixar movie poster ,7.0,50,2498607512,e1d4fd44-f842-4fef-8805-af14a0da6b36.png,4,object,0.3256
"demiurge with pallid skin. they are holding a spider. splash art graphic design color splash high contrasting art, fantasy, highly detailed, art by greg rutkowski ",10.0,50,4236532239,5ae46b2b-3ec5-4ace-8151-c64ae7e4d437.png,6,object,0.2839
"photo cartoon illustration comic manga painting of hangar environement : 6 fantasy environement, digital painting, volumetric lighting by feng zhu, 3 d alejandro alvarez alena aenami artworks in 4 k beeple, by thomas kinkade hearstone league of legends dofus overwatch ",7.0,50,4030747073,4f75c221-ead1-4bb6-90da-d6b5012f46e2.png,3,object,0.1847
"mount epic flametalon of alysrazor screenshot world of warcraft mounts worldboss bioluminecant light concept sketch art and by feng zhu alena aenami artworks in 4 k beeple, by thomas kinkade heartstone overwatch blizzard 3 d rtx hdr ",12.0,50,86602496,b0ad49f8-9520-450d-bab5-7186f6dbdb9a.png,1,scene,0.2636
"low - fi color analog photography. a liminal space. the louvre. cheap film set. strange, nonsensical, unsettling, infinite, recursive. ",7.0,50,2382960132,a898c628-0035-495a-a1d4-c776b3713413.png,5,scene,0.3243
"portrait of an aesthetic kawaii goth woman with long dreads, anime, detailed anime, hyper detailed anime, realistic anime, hyper realistic anime, cel shading, toon shading, straight on, hd, 4 k, 2 point studio lighting, detailed, highly detailed, concept art, full body character concept art, ",7.0,50,1899682286,1c7dbad0-7736-4e91-a51f-7ce137695b69.png,2,character,0.3569
"1 9 4 0 s retro future robot android. muted colors, portrait of a german woman wearing a purple yellow traditional nineteenth century military jacket, metal shoulder pauldrons, intricate, highly detailed, digital painting, artstation, concept art, sharp focus, cinematic lighting, illustration, art by artgerm and greg rutkowski, alphonse mucha, cgsociety, beautiful face, by w",13.0,50,3827429989,40fc4df9-6e3f-45f3-add4-340e2c1ccd2a.png,4,character,0.3317
"a dragon - pikachu hybrid, professional photograph ",7.0,50,956989212,eafb3b38-fe57-4f6b-ab0e-cd11de320e97.png,5,character,0.3079
"hyperrealistic portrait of a crying philippine character in a scenic environment, war, flowers, rain, by beksinski zdzislaw, yoro sean, buchholz, quint, christensen james c., ",7.0,50,856436666,0e0f58b1-c3fc-445d-aa28-dd2c36956929.png,1,character,0.2784
"cute fluffy baby snow leopard wolf hybrid mixed creature character concept, with long flowing mane blowing in the wind, wearing headdress of tribal peacock feathers and flowers, detailed painting, renaissance, 4 k ",7.0,50,454407139,5ef543b5-3788-41c4-aa9d-fb45c2d1d4a9.png,3,character,0.2829
"a frog on a log by victo ngai, james jean, rossdraws, frank franzzeta and mcbess ",7.0,50,1739057044,4b4686a8-0707-4f1e-a9b1-7a3710d2073c.png,6,object,0.3327
"a portrait of the dwayne johnson, art by annibale carracci in the style of rembrandt!! intricate. ultra detailed, oil on canvas, wet - on - wet technique, pay attention to facial details, highly realistic, cinematic lightning, intricate textures, illusionistic detail, ",16.0,50,2688380471,a0fc38e7-0184-4b9f-9597-89dd130f8ad7.png,2,character,0.322
"street photography by saul leiter, in a muddy new york street, award winning photo of an ultra detailed intricate dirty vintage ford car speeding very fast on mud, fast shutter speed, motion blur, tiny gaussian blur, highly detailed, highly intricate, depth of field, trending on top gear ",7.0,50,2399279343,1cfd3b50-89da-47c2-96a6-2259f3c08ed6.png,4,scene,0.3105
"portrait of a beautiful young woman, with blue eyes and long blond hair falling on her chest. she has a small face just like her nose, with thin pink lips and thin dark eyebrows ",7.0,50,2489690502,ad2e8c85-413b-4c5a-812d-c91d98bd175b.png,1,character,0.327
"a medieval renaissance portrait of will ferrell hugging john c. reilly, art in the style of rembrandt!! intricate. ultra detailed, oil on canvas, wet - on - wet technique, pay attention to facial details, highly realistic, cinematic lightning, intricate textures, illusionistic detail, ",16.0,50,311774733,9056313c-65a8-4be7-a649-0673fe09c3f0.png,2,character,0.43
"clint eastwood by rembrandt, intricate, ultra detailed painting, atmospheric lighting, golden hour ",7.0,50,1095934018,7d79b434-1b1b-4b38-b10e-410cb820a019.png,6,object,0.3574
"cute fluffy lion horse unicorn mixed creature character concept, with long flowing fur blowing in the wind, and beautiful peacock feather tail, detailed painting, three quarter profile view, renaissance, detailed painting 4 k ",7.0,50,2052449742,6c63d146-be7b-41b6-a084-d2765e6901dd.png,3,character,0.3014
delicious white chocolate glazed donut ,7.0,50,4080842099,7afad609-a1ac-4595-8af3-15c50931cf11.png,6,abstract,0.286
"mount epic armored blue wind rider screenshot world of warcraftmounts 3 d alejandro alvarez alena aenami artworks in 4 k beeple, by thomas kinkade hearstone league of legends dofus overwatch ",7.0,50,4003162828,c9086251-0a12-44e0-9f97-b7b76f52477d.png,1,scene,0.3059
"a retro minimalistic wide laughing smiling skull with fire flame enamel pin, hd, concept art ",12.0,50,3280057054,37192c12-7ac6-4cdd-8c2f-048b100295a5.png,4,object,0.3493
grimes performing live on stage trending on pinterest volumetric lighting neon subsurface scattering bioluminescent colors 4 k hd intricate detailed macro view lens distortion exposure lens flare colorful electric colors portrait ,7.0,50,309174382,4555087e-90b2-4ca3-bb81-590d922b98e0.png,6,character,0.3405
"pulp fiction ( 1 9 9 4 ) jules winnfield splash art graphic design color splash high contrasting art, fantasy, highly detailed, art by greg rutkowski ",10.0,50,4056971944,b8fb0b8b-2ae0-4be1-afc2-9ec704457e82.png,6,object,0.3249
"gyro hotdog poutine, digital art, artstation ",7.0,50,4184881642,8d1aac54-0e8e-4dc8-85bf-e8ca9dc46743.png,5,object,0.2876
"subsurface scattering, a centered biomechanical mandala sculpture, octane render, james jean, ellen jewett, giger, beeple, 8 k, very coherenc, trending on artstation ",11.0,50,4107570241,23c3a7a6-6846-4be0-ba8e-aecf4c280d68.png,3,object,0.3647
"cute fluffy baby white tiger lion hybrid mixed creature character concept, with long flowing fur blowing in the wind, wearing headdress of tribal peacock feathers and flowers, detailed painting, renaissance, 4 k ",7.0,50,2136295684,c5938a2f-3c11-42d0-a138-086dd797e7ae.png,3,character,0.3319
weirdest cute glowing critters in a forest cabin having a tea party and playing board games intricate detail surreal art digital painting digital illustration style of hieronymus bosch style of salvador dali style of magic the gathering trending on artstation octane render ,8.0,50,2722826492,9ddb1cd2-8750-453d-b2a6-aa57497b845e.png,5,scene,0.3343
a photo of a owl head on a grizzly bear body ,7.0,50,1010695905,55a33676-9197-4404-8ca6-0dd1a1ffa615.png,3,object,0.3123
jesus baphomet by james gurney ,7.0,50,2298638202,91106c00-b52d-462f-bd26-7373f3f23c2d.png,3,abstract,0.2738
"a gauguinesque, plumping painting of apples and pitcher on table in room with green background by paul cezanne, flickr contest winner, fauvism, fauvism, picasso, painterly ",7.0,50,1013626575,1842582c-9384-494c-8a0e-01a8e316960d.png,2,scene,0.3462
"photo of town center whimsical fairy wonderland vibrant colors candyland wonderland by artgerm and greg rutkowski and magali villeneuv art beeple, by thomas kinkade hearstone league of legends dofus beatrix potter ",7.0,50,2228469021,0d2d81d2-5a0e-407d-ac49-a2e93af63f7c.png,6,object,0.296
"portrait of a woman, by dirk dzimirsky ",7.0,50,985310535,1f95bb4c-2d86-4216-b24a-9726fd813e0f.png,5,character,0.2929
"an old, battle - scarred viking, trending on pixiv fanbox, painted by makoto shinkai, takashi takeuchi studio ghibli, akihiko yoshida, yoshitaka amano, wangechi mutu, clean cel shaded vector art, illustration, portrait, hd, 8 k ",7.0,50,4044381318,e108e807-d9c1-4de7-8d09-6b42a9227a53.png,1,character,0.2803
"victo ngai cute haephestus sticker design, highly detailed, symmetrical, high quality, digital painting, by ross tran and studio ghibli and alphonse mucha, artgerm ",8.0,50,2024845702,92ffa198-431d-49a7-b645-28bdc2f9d424.png,2,object,0.2909
"a beautiful painting of pyramids on the moon by nekro and pascal blanche and syd mead and greg rutkowski and victo ngai and simon stalenhag and chris voy. in style of cg art. ray tracing, cel shading, 3 d. ue 5. hyper detailed. realistic. maya. octane render. ",7.0,50,2789489415,109666f4-0457-4bcf-8e69-0b7eeb0a5427.png,2,object,0.3249
"daz 3 d cat sleep on a bed in a cozy room - poster by wlop, kiyohara tama, krenz cushart, masamune shirow, makoto shinkai, yanjun cheng. featured on pixiv, ghilbi studio, anime aesthetic, cold tones, artstation, vanitas, official art, gothic dark noise film photo - up ",5.0,50,2279499530,c9ca7cce-25db-4df4-9b3a-8ebe639261f8.png,3,character,0.2739
"a mechanical human arm sticking out of the earth, covered in flowers and vines. rays of light shinning down, dust specks, unreal engine ",7.0,50,3950544379,31f98a73-cd41-4063-8e32-6bfa8f4e2870.png,5,object,0.2908
a sustainable mixed - use post - modern post - growth walkable solarpunk urban development. ,7.0,50,1267629416,eb7e8fec-a061-4916-87e3-be098a1f48df.png,1,object,0.2728
"byzantine gothic demon, highly detailed, digital painting, trending on artstation, concept art, sharp focus, illustration, art by artgerm and greg rutkowski and magali villeneuve ",7.0,50,555330884,cbcb3f3d-f8bb-444f-beb4-ee3a7908c4ad.png,5,character,0.3005
"isometric cyberpunk diorama!!! in ocean, magical lighting, photorealistic rendering, raytraced reflections, cinematic lighting ",15.0,50,2198710515,4414bc3a-15ce-422c-9da2-c03241f01562.png,1,scene,0.3268
"robots in disguise, baroque painting, oil painting, classicism, high renaissance ",7.0,50,3123322636,847a9322-3032-43e6-be8f-8cddb6ba7a72.png,1,object,0.298
"a close - up cherry, concept artwork for mmorpg royal quest by helen blizzard ",7.0,50,1613431582,02e3b084-ae1d-4ebb-936a-fb1f7c43ccdd.png,4,object,0.3147
cowboy rat adventure pixar movie poster ,7.0,50,403724597,80b0b65c-bb24-4ea5-97f7-af1cb1380292.png,4,object,0.3323
analog photographic portrait with 5 0 mm lens and f / 1 2. 0 of a 1 0 3 years old woman woman with her eyes closed and spurting from her mouth a white viscous fluid floating in the air. with a slight variation of light in the liquid and gesture. ,7.0,50,3433268130,a0ea76d8-97d9-4ede-ab2a-6fe299a9b4ae.png,6,character,0.2352
"a beautiful detailed highly detailed nature city sunroom architecture urbex unfinished building by diebedo francis kere, gem hyperrealism, archdaily, wallpaper, highly detailed, trending on artstation. ",15.0,50,2856490342,cc14ce93-bdd4-44d7-9d04-1de3d12febaf.png,1,scene,0.3173
"ladybug robot, filmic, film grain, 8 k, rtx ",8.0,50,2269068233,4a911092-f2cf-4d64-82b4-8295c50bcd5e.png,2,character,0.3174
high contrast cyberpunk fantasy creature in the middle of the night ,7.0,50,4154239726,540d70ae-0878-4724-b491-4d5f93c1225d.png,6,character,0.2993
"a painting of a japanese demon by james jean, dark fantasy art, high detail, trending on artstation ",7.0,50,846914475,34aa94ef-13c8-437a-9bc9-222a4119cf6c.png,6,character,0.34
🛰!! 🚀!! 💥!!!!!!! 🌈 ,7.0,50,4034091811,44fe9e54-f40d-432f-aa74-afe84c24ef5d.png,4,abstract,0.2873
"a gauguinesque, painterly painting that depicts apples in a black jug and a cat by cezanne, pixabay contest winner, fauvism, fauvism, oil on canvas, acrylic art ",7.0,50,3426310925,107d7d98-09b3-4a8f-8dd1-8f72a97a3c42.png,2,character,0.3426
"a beautiful ultradetailed render of restaurant building industrial architecture city architecture by bjarke ingels, flowers at winter cyberpunk futuristic uv light nightvision meadow laser galactic water bioshock neon noir morning sun forest biopunk darkacademia nightsky lake anime dieselpunk, archdaily, wallpaper, highly detailed, trending on artstation. ",15.0,50,245040194,63d0bba7-2ae3-4e6e-bb4e-ee57e4f0dd87.png,1,scene,0.2386
"a surreal * * cognitive illusion * * of the key of the universe, by oleg shupliak and jeffrey smith, oil on canvas, surrealism ",7.0,50,2834113187,12a24462-4dac-43c1-a145-89a25c72d815.png,3,object,0.292
"render of dreamy beautiful landscape, dreamy, artger, large scale, details vintage photo hyper realistic ultra realistic photo realistic photography, unreal engine, high detailed, 8 k ",12.0,50,2644294768,ff64af63-9505-4df6-8ccf-1ade01b80a72.png,1,scene,0.3048
"epic pose!!! giant oversized battle armor hulded anthropomorphic hedgehog rugged hulked, in legnica, full body, cinematic focus, polaroid photo, vintage, neutral dull colors, soft lights, foggy mist, by oleg oprisco, by thomas peschak, by discovery channel, by victor enrich, by gregory crewdson ",9.0,50,2269339069,1b24ca67-6b34-4354-98cf-040da117b6fc.png,4,object,0.3125
an amusement park in the middle of yosemite ,7.0,50,3382391123,0991e3dd-3adb-4888-b45d-a1f8d09bca56.png,6,object,0.3442
"a comic art cover of a half upper body portrait of an teenage asian android pilot wearing a cybernetic suit by laurie greasely and geof darrow by otomo, by ellen jewett, hyperdetailed drawing, colors by moebius, high detail intricate, symmetrical - n 4 ",7.0,50,1751556943,4c92de8c-85fc-48fd-8466-eeaf0350b1e6.png,3,character,0.309
"portrait of mileena, robot steampunk, floral! horizon zero dawn machine, intricate, elegant, highly detailed, ray tracing, digital painting, artstation, concept art, smooth, sharp focus, illustration, art by artgerm and greg rutkowski and alphonse mucha, 8 k ",13.0,50,1208131751,b6a776ff-c8fb-44ae-8f81-f27a89e8c0ae.png,6,character,0.3568
a photo of a snow owl and grizzly bear hybrid ,7.0,50,97387271,dd7001d3-d740-4b57-8eef-a796e753f1da.png,2,object,0.3323
game rating ,7.0,50,3986916940,378ae560-7f7f-450c-a26b-1396f7828163.png,4,abstract,0.2683
"photo of shodan small sci - fi machine shop in a shipping container!!!, sci - fi, cyberpunk, neon lighting, noir, digital photography, intricate detail, unreal engine, 8 k, volumetric lighting, artstation sterile ",9.0,50,3685331424,a12a2f3a-387c-4c09-9ebf-704c99665d30.png,3,object,0.3156
"painted closeup portrait of intense woman, fierce, fantasy, intricate, elegant, extremely detailed by by chuck close, charcoal on canvas ",18.0,50,1245449666,ccf884c1-b568-43cd-9b1a-5ac1440b7731.png,1,character,0.2882
"pencil drawing of a cute cat the cat sitting alone at the window, cinematic composition, 8 k, figure painting ",7.0,50,1773413865,3acf7ba9-57a4-4653-a4a0-4ae257c5da72.png,4,character,0.3771
"photo cartoon illustration manga painting of small sci - fi machine shop in a shipping container, sci - fi, cyberpunk, neon lighting, noir, digital painting, intricate detail, unreal engine, 8 k, volumetric lighting, artstation ",7.0,50,1732026299,63714301-41d9-46d3-ada5-d4b5ae6c7719.png,3,object,0.331
"a grand stag in a fantasy forest, by greg rutkowski and thomas kinkade and peter morbacher and dan mumford ",10.0,50,1794453431,2d20b367-280e-4125-92d7-430cdf38c85b.png,3,scene,0.3609
"cute fluffy baby white and grey striped giraffe tabby lion cat hybrid mixed creature character concept, with long flowing mane blowing in the wind, wearing and headdress of tribal peacock feathers and flowers, detailed painting, renaissance, 4 k ",7.0,50,753236141,bf6269bf-55ec-474d-97e1-e2edd6529f53.png,3,character,0.2963
"artistic digital artwork. where am i? epic beautiful colourful scene by vincent bons, michael whelan, remedios varo and gerardo dottori. grainy and rough. interesting pastel colour palette. beautiful light. detailed oil and water colour based on high quality render. ",7.0,50,1044429031,698bf32b-20da-4e3b-bc4a-d612114a0f93.png,6,object,0.2717
